Date,day,month,year,price
29-10-2007,29,10,2007,6.66
30-10-2007,30,10,2007,6.99
31-10-2007,31,10,2007,7.28
01-11-2007,1,11,2007,7.09
02-11-2007,2,11,2007,6.63
05-11-2007,5,11,2007,6.71
06-11-2007,6,11,2007,7.2
07-11-2007,7,11,2007,7.42
08-11-2007,8,11,2007,6.81
09-11-2007,9,11,2007,6.59
12-11-2007,12,11,2007,6.83
13-11-2007,13,11,2007,7.22
14-11-2007,14,11,2007,7.28
15-11-2007,15,11,2007,7.35
16-11-2007,16,11,2007,7.29
19-11-2007,19,11,2007,7.38
20-11-2007,20,11,2007,6.81
21-11-2007,21,11,2007,6.67
23-11-2007,23,11,2007,6.67
26-11-2007,26,11,2007,7.53
27-11-2007,27,11,2007,7.42
28-11-2007,28,11,2007,7.51
29-11-2007,29,11,2007,7.45
30-11-2007,30,11,2007,7.29
03-12-2007,3,12,2007,6.97
04-12-2007,4,12,2007,7.27
05-12-2007,5,12,2007,7.04
06-12-2007,6,12,2007,7.29
07-12-2007,7,12,2007,7.04
10-12-2007,10,12,2007,6.98
11-12-2007,11,12,2007,7.12
12-12-2007,12,12,2007,7.22
13-12-2007,13,12,2007,7.46
14-12-2007,14,12,2007,7.09
17-12-2007,17,12,2007,7.06
18-12-2007,18,12,2007,7.16
19-12-2007,19,12,2007,7.18
20-12-2007,20,12,2007,7.19
21-12-2007,21,12,2007,7.03
24-12-2007,24,12,2007,7.03
26-12-2007,26,12,2007,6.94
27-12-2007,27,12,2007,6.8
28-12-2007,28,12,2007,7.11
31-12-2007,31,12,2007,7.11
02-01-2008,2,1,2008,7.83
03-01-2008,3,1,2008,7.84
04-01-2008,4,1,2008,7.51
07-01-2008,7,1,2008,7.61
08-01-2008,8,1,2008,7.59
09-01-2008,9,1,2008,7.89
10-01-2008,10,1,2008,7.96
11-01-2008,11,1,2008,8.13
14-01-2008,14,1,2008,8.45
15-01-2008,15,1,2008,8.43
16-01-2008,16,1,2008,8.23
17-01-2008,17,1,2008,8.1
18-01-2008,18,1,2008,8.42
22-01-2008,22,1,2008,7.97
23-01-2008,23,1,2008,7.84
24-01-2008,24,1,2008,7.85
25-01-2008,25,1,2008,7.8
28-01-2008,28,1,2008,7.87
29-01-2008,29,1,2008,8.1
30-01-2008,30,1,2008,8.17
31-01-2008,31,1,2008,8.1
01-02-2008,1,2,2008,7.88
04-02-2008,4,2,2008,7.56
05-02-2008,5,2,2008,7.8
06-02-2008,6,2,2008,7.94
07-02-2008,7,2,2008,7.99
08-02-2008,8,2,2008,8.06
11-02-2008,11,2,2008,8.38
12-02-2008,12,2,2008,8.37
13-02-2008,13,2,2008,8.35
14-02-2008,14,2,2008,8.5
15-02-2008,15,2,2008,8.73
19-02-2008,19,2,2008,8.91
20-02-2008,20,2,2008,9.08
21-02-2008,21,2,2008,8.9
22-02-2008,22,2,2008,8.65
25-02-2008,25,2,2008,9.15
26-02-2008,26,2,2008,9.21
27-02-2008,27,2,2008,9.21
28-02-2008,28,2,2008,9.11
29-02-2008,29,2,2008,9.1
03-03-2008,3,3,2008,9.07
04-03-2008,4,3,2008,9.21
05-03-2008,5,3,2008,9.37
06-03-2008,6,3,2008,9.7
07-03-2008,7,3,2008,9.82
10-03-2008,10,3,2008,9.59
11-03-2008,11,3,2008,9.85
12-03-2008,12,3,2008,9.69
13-03-2008,13,3,2008,9.74
14-03-2008,14,3,2008,9.84
17-03-2008,17,3,2008,9.59
18-03-2008,18,3,2008,9.1
19-03-2008,19,3,2008,9.11
20-03-2008,20,3,2008,8.54
24-03-2008,24,3,2008,8.99
25-03-2008,25,3,2008,9.28
26-03-2008,26,3,2008,9.25
27-03-2008,27,3,2008,9.3
28-03-2008,28,3,2008,9.36
31-03-2008,31,3,2008,9.86
01-04-2008,1,4,2008,9.92
02-04-2008,2,4,2008,9.6
03-04-2008,3,4,2008,9.68
04-04-2008,4,4,2008,9.36
07-04-2008,7,4,2008,9.48
08-04-2008,8,4,2008,9.78
09-04-2008,9,4,2008,9.88
10-04-2008,10,4,2008,10.18
11-04-2008,11,4,2008,10.07
14-04-2008,14,4,2008,10.03
15-04-2008,15,4,2008,10.16
16-04-2008,16,4,2008,10.11
17-04-2008,17,4,2008,10.27
18-04-2008,18,4,2008,10.08
21-04-2008,21,4,2008,10.5
22-04-2008,22,4,2008,10.56
23-04-2008,23,4,2008,10.33
24-04-2008,24,4,2008,10.58
25-04-2008,25,4,2008,10.72
28-04-2008,28,4,2008,10.95
29-04-2008,29,4,2008,10.94
30-04-2008,30,4,2008,10.81
01-05-2008,1,5,2008,10.66
02-05-2008,2,5,2008,10.37
05-05-2008,5,5,2008,10.77
06-05-2008,6,5,2008,11.09
07-05-2008,7,5,2008,11.08
08-05-2008,8,5,2008,11.33
09-05-2008,9,5,2008,11.29
12-05-2008,12,5,2008,11.38
13-05-2008,13,5,2008,11.18
14-05-2008,14,5,2008,11.52
15-05-2008,15,5,2008,11.41
16-05-2008,16,5,2008,11.31
19-05-2008,19,5,2008,11.1
20-05-2008,20,5,2008,10.94
21-05-2008,21,5,2008,11.4
22-05-2008,22,5,2008,11.57
23-05-2008,23,5,2008,11.56
27-05-2008,27,5,2008,11.85
28-05-2008,28,5,2008,11.6
29-05-2008,29,5,2008,11.81
30-05-2008,30,5,2008,11.43
02-06-2008,2,6,2008,11.8
03-06-2008,3,6,2008,12.27
04-06-2008,4,6,2008,12.17
05-06-2008,5,6,2008,12.49
06-06-2008,6,6,2008,12.71
09-06-2008,9,6,2008,12.71
10-06-2008,10,6,2008,12.72
11-06-2008,11,6,2008,12.49
12-06-2008,12,6,2008,12.51
13-06-2008,13,6,2008,12.51
16-06-2008,16,6,2008,12.73
17-06-2008,17,6,2008,12.87
18-06-2008,18,6,2008,12.93
19-06-2008,19,6,2008,13.09
20-06-2008,20,6,2008,12.76
23-06-2008,23,6,2008,12.92
24-06-2008,24,6,2008,12.96
25-06-2008,25,6,2008,12.76
26-06-2008,26,6,2008,12.7
27-06-2008,27,6,2008,13.1
30-06-2008,30,6,2008,13.19
01-07-2008,1,7,2008,13.28
02-07-2008,2,7,2008,13.31
03-07-2008,3,7,2008,13
07-07-2008,7,7,2008,12.96
08-07-2008,8,7,2008,12.47
09-07-2008,9,7,2008,12.1
10-07-2008,10,7,2008,11.83
11-07-2008,11,7,2008,12.15
14-07-2008,14,7,2008,11.58
15-07-2008,15,7,2008,11.79
16-07-2008,16,7,2008,11.15
17-07-2008,17,7,2008,11.43
18-07-2008,18,7,2008,10.54
21-07-2008,21,7,2008,10.58
22-07-2008,22,7,2008,10.16
23-07-2008,23,7,2008,9.88
24-07-2008,24,7,2008,9.7
25-07-2008,25,7,2008,9.34
28-07-2008,28,7,2008,9.26
29-07-2008,29,7,2008,9.17
30-07-2008,30,7,2008,9.01
31-07-2008,31,7,2008,9.26
01-08-2008,1,8,2008,9.05
04-08-2008,4,8,2008,9.2
05-08-2008,5,8,2008,8.66
06-08-2008,6,8,2008,8.7
07-08-2008,7,8,2008,8.77
08-08-2008,8,8,2008,8.22
11-08-2008,11,8,2008,8.18
12-08-2008,12,8,2008,8.23
13-08-2008,13,8,2008,8.11
14-08-2008,14,8,2008,8.15
15-08-2008,15,8,2008,7.82
18-08-2008,18,8,2008,7.74
19-08-2008,19,8,2008,7.73
20-08-2008,20,8,2008,8.02
21-08-2008,21,8,2008,8.04
22-08-2008,22,8,2008,7.98
25-08-2008,25,8,2008,7.63
26-08-2008,26,8,2008,8.02
27-08-2008,27,8,2008,8.54
28-08-2008,28,8,2008,8.36
29-08-2008,29,8,2008,8.24
02-09-2008,2,9,2008,8.24
03-09-2008,3,9,2008,7.26
04-09-2008,4,9,2008,7.24
05-09-2008,5,9,2008,7.4
08-09-2008,8,9,2008,7.68
09-09-2008,9,9,2008,7.28
10-09-2008,10,9,2008,7.65
11-09-2008,11,9,2008,7.83
12-09-2008,12,9,2008,8.02
15-09-2008,15,9,2008,8.02
16-09-2008,16,9,2008,7.76
17-09-2008,17,9,2008,7.72
18-09-2008,18,9,2008,8.26
19-09-2008,19,9,2008,7.79
22-09-2008,22,9,2008,7.66
23-09-2008,23,9,2008,7.84
24-09-2008,24,9,2008,8.15
25-09-2008,25,9,2008,7.63
26-09-2008,26,9,2008,7.42
29-09-2008,29,9,2008,7.13
30-09-2008,30,9,2008,7.17
01-10-2008,1,10,2008,7.41
02-10-2008,2,10,2008,7.64
03-10-2008,3,10,2008,7.16
06-10-2008,6,10,2008,6.87
07-10-2008,7,10,2008,6.74
08-10-2008,8,10,2008,6.58
09-10-2008,9,10,2008,6.69
10-10-2008,10,10,2008,6.52
13-10-2008,13,10,2008,6.62
14-10-2008,14,10,2008,6.74
15-10-2008,15,10,2008,6.64
16-10-2008,16,10,2008,6.65
17-10-2008,17,10,2008,6.76
20-10-2008,20,10,2008,6.98
21-10-2008,21,10,2008,6.76
22-10-2008,22,10,2008,6.94
23-10-2008,23,10,2008,6.77
24-10-2008,24,10,2008,6.29
27-10-2008,27,10,2008,6.27
28-10-2008,28,10,2008,6.4
29-10-2008,29,10,2008,6.58
30-10-2008,30,10,2008,6.75
31-10-2008,31,10,2008,6.18
03-11-2008,3,11,2008,6.45
04-11-2008,4,11,2008,6.79
05-11-2008,5,11,2008,6.94
06-11-2008,6,11,2008,7.04
07-11-2008,7,11,2008,6.6
10-11-2008,10,11,2008,7.07
11-11-2008,11,11,2008,7.02
12-11-2008,12,11,2008,6.65
13-11-2008,13,11,2008,6.31
14-11-2008,14,11,2008,6.33
17-11-2008,17,11,2008,6.55
18-11-2008,18,11,2008,6.74
19-11-2008,19,11,2008,6.76
20-11-2008,20,11,2008,6.76
21-11-2008,21,11,2008,6.56
24-11-2008,24,11,2008,6.85
25-11-2008,25,11,2008,6.71
26-11-2008,26,11,2008,6.43
28-11-2008,28,11,2008,6.43
01-12-2008,1,12,2008,6.48
02-12-2008,2,12,2008,6.68
03-12-2008,3,12,2008,6.48
04-12-2008,4,12,2008,6.55
05-12-2008,5,12,2008,5.99
08-12-2008,8,12,2008,5.73
09-12-2008,9,12,2008,5.57
10-12-2008,10,12,2008,5.67
11-12-2008,11,12,2008,5.86
12-12-2008,12,12,2008,5.56
15-12-2008,15,12,2008,5.75
16-12-2008,16,12,2008,5.75
17-12-2008,17,12,2008,5.79
18-12-2008,18,12,2008,5.63
19-12-2008,19,12,2008,5.66
22-12-2008,22,12,2008,5.39
23-12-2008,23,12,2008,5.37
24-12-2008,24,12,2008,5.44
26-12-2008,26,12,2008,5.44
29-12-2008,29,12,2008,5.81
30-12-2008,30,12,2008,5.71
31-12-2008,31,12,2008,5.63
02-01-2009,2,1,2009,5.41
05-01-2009,5,1,2009,5.83
06-01-2009,6,1,2009,6.1
07-01-2009,7,1,2009,5.89
08-01-2009,8,1,2009,5.96
09-01-2009,9,1,2009,5.6
12-01-2009,12,1,2009,5.59
13-01-2009,13,1,2009,5.7
14-01-2009,14,1,2009,5.47
15-01-2009,15,1,2009,5.27
16-01-2009,16,1,2009,5.09
20-01-2009,20,1,2009,4.86
21-01-2009,21,1,2009,4.87
22-01-2009,22,1,2009,4.72
23-01-2009,23,1,2009,4.75
26-01-2009,26,1,2009,4.62
27-01-2009,27,1,2009,4.76
28-01-2009,28,1,2009,4.84
29-01-2009,29,1,2009,4.71
30-01-2009,30,1,2009,4.77
02-02-2009,2,2,2009,4.48
03-02-2009,3,2,2009,5.04
04-02-2009,4,2,2009,5.01
05-02-2009,5,2,2009,4.84
06-02-2009,6,2,2009,4.67
09-02-2009,9,2,2009,4.76
10-02-2009,10,2,2009,4.84
11-02-2009,11,2,2009,4.68
12-02-2009,12,2,2009,4.73
13-02-2009,13,2,2009,4.6
17-02-2009,17,2,2009,4.35
18-02-2009,18,2,2009,4.35
19-02-2009,19,2,2009,4.46
20-02-2009,20,2,2009,4.21
23-02-2009,23,2,2009,4.23
24-02-2009,24,2,2009,4.21
25-02-2009,25,2,2009,4.2
26-02-2009,26,2,2009,4.08
27-02-2009,27,2,2009,4.04
02-03-2009,2,3,2009,4.36
03-03-2009,3,3,2009,4.43
04-03-2009,4,3,2009,4.23
05-03-2009,5,3,2009,4.22
06-03-2009,6,3,2009,3.93
09-03-2009,9,3,2009,3.86
10-03-2009,10,3,2009,3.88
11-03-2009,11,3,2009,3.92
12-03-2009,12,3,2009,3.87
13-03-2009,13,3,2009,3.9
16-03-2009,16,3,2009,3.78
17-03-2009,17,3,2009,3.78
18-03-2009,18,3,2009,3.75
19-03-2009,19,3,2009,3.68
20-03-2009,20,3,2009,3.99
23-03-2009,23,3,2009,4.17
24-03-2009,24,3,2009,4.13
25-03-2009,25,3,2009,4.13
26-03-2009,26,3,2009,4.16
27-03-2009,27,3,2009,3.73
30-03-2009,30,3,2009,3.63
31-03-2009,31,3,2009,3.58
01-04-2009,1,4,2009,3.56
02-04-2009,2,4,2009,3.69
03-04-2009,3,4,2009,3.66
06-04-2009,6,4,2009,3.74
07-04-2009,7,4,2009,3.6
08-04-2009,8,4,2009,3.5
09-04-2009,9,4,2009,3.59
13-04-2009,13,4,2009,3.46
14-04-2009,14,4,2009,3.59
15-04-2009,15,4,2009,3.6
16-04-2009,16,4,2009,3.54
17-04-2009,17,4,2009,3.47
20-04-2009,20,4,2009,3.55
21-04-2009,21,4,2009,3.43
22-04-2009,22,4,2009,3.48
23-04-2009,23,4,2009,3.46
24-04-2009,24,4,2009,3.31
27-04-2009,27,4,2009,3.19
28-04-2009,28,4,2009,3.29
29-04-2009,29,4,2009,3.43
30-04-2009,30,4,2009,3.25
01-05-2009,1,5,2009,3.3
04-05-2009,4,5,2009,3.47
05-05-2009,5,5,2009,3.62
06-05-2009,6,5,2009,3.67
07-05-2009,7,5,2009,3.96
08-05-2009,8,5,2009,4.16
11-05-2009,11,5,2009,4.24
12-05-2009,12,5,2009,4.41
13-05-2009,13,5,2009,4.42
14-05-2009,14,5,2009,4.1
15-05-2009,15,5,2009,4.05
18-05-2009,18,5,2009,4.02
19-05-2009,19,5,2009,3.99
20-05-2009,20,5,2009,3.75
21-05-2009,21,5,2009,3.77
22-05-2009,22,5,2009,3.41
26-05-2009,26,5,2009,3.35
27-05-2009,27,5,2009,3.49
28-05-2009,28,5,2009,3.55
29-05-2009,29,5,2009,3.92
01-06-2009,1,6,2009,3.86
02-06-2009,2,6,2009,4.05
03-06-2009,3,6,2009,3.81
04-06-2009,4,6,2009,3.58
05-06-2009,5,6,2009,3.51
08-06-2009,8,6,2009,3.53
09-06-2009,9,6,2009,3.53
10-06-2009,10,6,2009,3.56
11-06-2009,11,6,2009,3.51
12-06-2009,12,6,2009,3.54
15-06-2009,15,6,2009,3.8
16-06-2009,16,6,2009,4.16
17-06-2009,17,6,2009,3.99
18-06-2009,18,6,2009,4.19
19-06-2009,19,6,2009,4.04
22-06-2009,22,6,2009,4.01
23-06-2009,23,6,2009,3.91
24-06-2009,24,6,2009,3.8
25-06-2009,25,6,2009,3.82
26-06-2009,26,6,2009,3.81
29-06-2009,29,6,2009,3.88
30-06-2009,30,6,2009,3.72
01-07-2009,1,7,2009,3.63
02-07-2009,2,7,2009,3.49
06-07-2009,6,7,2009,3.24
07-07-2009,7,7,2009,3.3
08-07-2009,8,7,2009,3.22
09-07-2009,9,7,2009,3.36
10-07-2009,10,7,2009,3.24
13-07-2009,13,7,2009,3.17
14-07-2009,14,7,2009,3.29
15-07-2009,15,7,2009,3.37
16-07-2009,16,7,2009,3.21
17-07-2009,17,7,2009,3.39
20-07-2009,20,7,2009,3.49
21-07-2009,21,7,2009,3.48
22-07-2009,22,7,2009,3.49
23-07-2009,23,7,2009,3.66
24-07-2009,24,7,2009,3.37
27-07-2009,27,7,2009,3.46
28-07-2009,28,7,2009,3.49
29-07-2009,29,7,2009,3.41
30-07-2009,30,7,2009,3.34
31-07-2009,31,7,2009,3.34
03-08-2009,3,8,2009,3.43
04-08-2009,4,8,2009,3.53
05-08-2009,5,8,2009,3.61
06-08-2009,6,8,2009,3.78
07-08-2009,7,8,2009,3.57
10-08-2009,10,8,2009,3.55
11-08-2009,11,8,2009,3.54
12-08-2009,12,8,2009,3.36
13-08-2009,13,8,2009,3.34
14-08-2009,14,8,2009,3.18
17-08-2009,17,8,2009,3.11
18-08-2009,18,8,2009,3.12
19-08-2009,19,8,2009,3.03
20-08-2009,20,8,2009,3.03
21-08-2009,21,8,2009,2.78
24-08-2009,24,8,2009,2.69
25-08-2009,25,8,2009,2.85
26-08-2009,26,8,2009,2.76
27-08-2009,27,8,2009,2.76
28-08-2009,28,8,2009,2.52
31-08-2009,31,8,2009,2.42
01-09-2009,1,9,2009,2.36
02-09-2009,2,9,2009,2.25
03-09-2009,3,9,2009,2.06
04-09-2009,4,9,2009,1.83
08-09-2009,8,9,2009,2.43
09-09-2009,9,9,2009,2.72
10-09-2009,10,9,2009,2.68
11-09-2009,11,9,2009,2.94
14-09-2009,14,9,2009,2.84
15-09-2009,15,9,2009,3.21
16-09-2009,16,9,2009,3.28
17-09-2009,17,9,2009,3.5
18-09-2009,18,9,2009,3.21
21-09-2009,21,9,2009,3.35
22-09-2009,22,9,2009,3.37
23-09-2009,23,9,2009,3.43
24-09-2009,24,9,2009,3.56
25-09-2009,25,9,2009,3.61
28-09-2009,28,9,2009,3.54
29-09-2009,29,9,2009,3.3
30-09-2009,30,9,2009,3.25
01-10-2009,1,10,2009,2.91
02-10-2009,2,10,2009,2.32
05-10-2009,5,10,2009,2.89
06-10-2009,6,10,2009,3.23
07-10-2009,7,10,2009,3.7
08-10-2009,8,10,2009,4.24
09-10-2009,9,10,2009,3.92
12-10-2009,12,10,2009,3.96
13-10-2009,13,10,2009,4.03
14-10-2009,14,10,2009,3.82
15-10-2009,15,10,2009,3.88
16-10-2009,16,10,2009,3.94
19-10-2009,19,10,2009,4.22
20-10-2009,20,10,2009,4.6
21-10-2009,21,10,2009,4.8
22-10-2009,22,10,2009,4.98
23-10-2009,23,10,2009,4.88
26-10-2009,26,10,2009,4.52
27-10-2009,27,10,2009,4.52
28-10-2009,28,10,2009,4.59
29-10-2009,29,10,2009,4.11
30-10-2009,30,10,2009,4.11
02-11-2009,2,11,2009,4.32
03-11-2009,3,11,2009,4.33
04-11-2009,4,11,2009,4.49
05-11-2009,5,11,2009,4.3
06-11-2009,6,11,2009,3.95
09-11-2009,9,11,2009,3.78
10-11-2009,10,11,2009,3.76
11-11-2009,11,11,2009,3.59
12-11-2009,12,11,2009,3.24
13-11-2009,13,11,2009,2.51
16-11-2009,16,11,2009,2.65
17-11-2009,17,11,2009,3.47
18-11-2009,18,11,2009,3.74
19-11-2009,19,11,2009,3.57
20-11-2009,20,11,2009,3.09
23-11-2009,23,11,2009,3.79
24-11-2009,24,11,2009,3.63
25-11-2009,25,11,2009,3.32
27-11-2009,27,11,2009,3.32
30-11-2009,30,11,2009,4.41
01-12-2009,1,12,2009,4.3
02-12-2009,2,12,2009,4.67
03-12-2009,3,12,2009,4.57
04-12-2009,4,12,2009,4.53
07-12-2009,7,12,2009,4.78
08-12-2009,8,12,2009,5.1
09-12-2009,9,12,2009,5.27
10-12-2009,10,12,2009,5.02
11-12-2009,11,12,2009,5.21
14-12-2009,14,12,2009,5.41
15-12-2009,15,12,2009,5.53
16-12-2009,16,12,2009,5.57
17-12-2009,17,12,2009,5.65
18-12-2009,18,12,2009,5.87
21-12-2009,21,12,2009,5.79
22-12-2009,22,12,2009,5.56
23-12-2009,23,12,2009,5.55
24-12-2009,24,12,2009,5.75
28-12-2009,28,12,2009,5.91
29-12-2009,29,12,2009,6.01
30-12-2009,30,12,2009,5.78
31-12-2009,31,12,2009,5.82
04-01-2010,4,1,2010,6.09
05-01-2010,5,1,2010,6.19
06-01-2010,6,1,2010,6.47
07-01-2010,7,1,2010,7.51
08-01-2010,8,1,2010,6.56
11-01-2010,11,1,2010,5.77
12-01-2010,12,1,2010,5.57
13-01-2010,13,1,2010,5.61
14-01-2010,14,1,2010,5.77
15-01-2010,15,1,2010,5.66
19-01-2010,19,1,2010,5.51
20-01-2010,20,1,2010,5.54
21-01-2010,21,1,2010,5.52
22-01-2010,22,1,2010,5.67
25-01-2010,25,1,2010,5.76
26-01-2010,26,1,2010,5.61
27-01-2010,27,1,2010,5.42
28-01-2010,28,1,2010,5.32
29-01-2010,29,1,2010,5.26
01-02-2010,1,2,2010,5.3
02-02-2010,2,2,2010,5.47
03-02-2010,3,2,2010,5.51
04-02-2010,4,2,2010,5.47
05-02-2010,5,2,2010,5.61
08-02-2010,8,2,2010,5.73
09-02-2010,9,2,2010,5.54
10-02-2010,10,2,2010,5.48
11-02-2010,11,2,2010,5.53
12-02-2010,12,2,2010,5.48
16-02-2010,16,2,2010,5.65
17-02-2010,17,2,2010,5.47
18-02-2010,18,2,2010,5.4
19-02-2010,19,2,2010,5.1
22-02-2010,22,2,2010,4.92
23-02-2010,23,2,2010,4.91
24-02-2010,24,2,2010,4.91
25-02-2010,25,2,2010,4.84
26-02-2010,26,2,2010,4.76
01-03-2010,1,3,2010,4.83
02-03-2010,2,3,2010,4.78
03-03-2010,3,3,2010,4.76
04-03-2010,4,3,2010,4.78
05-03-2010,5,3,2010,4.56
08-03-2010,8,3,2010,4.47
09-03-2010,9,3,2010,4.51
10-03-2010,10,3,2010,4.44
11-03-2010,11,3,2010,4.47
12-03-2010,12,3,2010,4.35
15-03-2010,15,3,2010,4.29
16-03-2010,16,3,2010,4.38
17-03-2010,17,3,2010,4.27
18-03-2010,18,3,2010,4.19
19-03-2010,19,3,2010,4.01
22-03-2010,22,3,2010,4.02
23-03-2010,23,3,2010,4.08
24-03-2010,24,3,2010,4.02
25-03-2010,25,3,2010,4.01
26-03-2010,26,3,2010,3.92
29-03-2010,29,3,2010,3.83
30-03-2010,30,3,2010,3.79
31-03-2010,31,3,2010,3.93
01-04-2010,1,4,2010,3.72
05-04-2010,5,4,2010,3.93
06-04-2010,6,4,2010,4.16
07-04-2010,7,4,2010,4.08
08-04-2010,8,4,2010,3.92
09-04-2010,9,4,2010,3.9
12-04-2010,12,4,2010,4.04
13-04-2010,13,4,2010,3.97
14-04-2010,14,4,2010,4.15
15-04-2010,15,4,2010,4.16
16-04-2010,16,4,2010,3.97
19-04-2010,19,4,2010,4.02
20-04-2010,20,4,2010,3.93
21-04-2010,21,4,2010,3.96
22-04-2010,22,4,2010,3.95
23-04-2010,23,4,2010,4.07
26-04-2010,26,4,2010,4.23
27-04-2010,27,4,2010,4.18
28-04-2010,28,4,2010,4.19
29-04-2010,29,4,2010,4.24
30-04-2010,30,4,2010,3.94
03-05-2010,3,5,2010,3.86
04-05-2010,4,5,2010,3.96
05-05-2010,5,5,2010,4
06-05-2010,6,5,2010,3.97
07-05-2010,7,5,2010,3.91
10-05-2010,10,5,2010,4.08
11-05-2010,11,5,2010,4.15
12-05-2010,12,5,2010,4.18
13-05-2010,13,5,2010,4.26
14-05-2010,14,5,2010,4.27
17-05-2010,17,5,2010,4.34
18-05-2010,18,5,2010,4.42
19-05-2010,19,5,2010,4.28
20-05-2010,20,5,2010,4.12
21-05-2010,21,5,2010,4.12
24-05-2010,24,5,2010,4.08
25-05-2010,25,5,2010,4.08
26-05-2010,26,5,2010,4.19
27-05-2010,27,5,2010,4.22
28-05-2010,28,5,2010,4.31
01-06-2010,1,6,2010,4.39
02-06-2010,2,6,2010,4.32
03-06-2010,3,6,2010,4.46
04-06-2010,4,6,2010,4.6
07-06-2010,7,6,2010,4.67
08-06-2010,8,6,2010,4.89
09-06-2010,9,6,2010,4.75
10-06-2010,10,6,2010,4.68
11-06-2010,11,6,2010,4.68
14-06-2010,14,6,2010,4.94
15-06-2010,15,6,2010,5.11
16-06-2010,16,6,2010,5.13
17-06-2010,17,6,2010,5.14
18-06-2010,18,6,2010,5.17
21-06-2010,21,6,2010,5.15
22-06-2010,22,6,2010,4.87
23-06-2010,23,6,2010,4.9
24-06-2010,24,6,2010,4.88
25-06-2010,25,6,2010,4.84
28-06-2010,28,6,2010,4.85
29-06-2010,29,6,2010,4.68
30-06-2010,30,6,2010,4.53
01-07-2010,1,7,2010,4.54
02-07-2010,2,7,2010,4.72
06-07-2010,6,7,2010,4.85
07-07-2010,7,7,2010,4.76
08-07-2010,8,7,2010,4.61
09-07-2010,9,7,2010,4.36
12-07-2010,12,7,2010,4.42
13-07-2010,13,7,2010,4.46
14-07-2010,14,7,2010,4.39
15-07-2010,15,7,2010,4.43
16-07-2010,16,7,2010,4.68
19-07-2010,19,7,2010,4.56
20-07-2010,20,7,2010,4.59
21-07-2010,21,7,2010,4.7
22-07-2010,22,7,2010,4.67
23-07-2010,23,7,2010,4.69
26-07-2010,26,7,2010,4.65
27-07-2010,27,7,2010,4.72
28-07-2010,28,7,2010,4.75
29-07-2010,29,7,2010,4.8
30-07-2010,30,7,2010,4.81
02-08-2010,2,8,2010,4.94
03-08-2010,3,8,2010,4.78
04-08-2010,4,8,2010,4.77
05-08-2010,5,8,2010,4.84
06-08-2010,6,8,2010,4.67
09-08-2010,9,8,2010,4.52
10-08-2010,10,8,2010,4.43
11-08-2010,11,8,2010,4.38
12-08-2010,12,8,2010,4.42
13-08-2010,13,8,2010,4.35
16-08-2010,16,8,2010,4.37
17-08-2010,17,8,2010,4.28
18-08-2010,18,8,2010,4.35
19-08-2010,19,8,2010,4.29
20-08-2010,20,8,2010,4.19
23-08-2010,23,8,2010,4.12
24-08-2010,24,8,2010,4.07
25-08-2010,25,8,2010,3.99
26-08-2010,26,8,2010,3.85
27-08-2010,27,8,2010,3.75
30-08-2010,30,8,2010,3.77
31-08-2010,31,8,2010,3.8
01-09-2010,1,9,2010,3.73
02-09-2010,2,9,2010,3.74
03-09-2010,3,9,2010,3.74
07-09-2010,7,9,2010,3.82
08-09-2010,8,9,2010,3.81
09-09-2010,9,9,2010,3.79
10-09-2010,10,9,2010,3.79
13-09-2010,13,9,2010,3.83
14-09-2010,14,9,2010,3.98
15-09-2010,15,9,2010,4.06
16-09-2010,16,9,2010,4.09
17-09-2010,17,9,2010,4.11
20-09-2010,20,9,2010,4.01
21-09-2010,21,9,2010,3.95
22-09-2010,22,9,2010,4.02
23-09-2010,23,9,2010,4.08
24-09-2010,24,9,2010,3.97
27-09-2010,27,9,2010,3.8
28-09-2010,28,9,2010,3.8
29-09-2010,29,9,2010,3.81
30-09-2010,30,9,2010,3.85
01-10-2010,1,10,2010,3.67
04-10-2010,4,10,2010,3.56
05-10-2010,5,10,2010,3.51
06-10-2010,6,10,2010,3.56
07-10-2010,7,10,2010,3.62
08-10-2010,8,10,2010,3.36
11-10-2010,11,10,2010,3.43
12-10-2010,12,10,2010,3.4
13-10-2010,13,10,2010,3.58
14-10-2010,14,10,2010,3.58
15-10-2010,15,10,2010,3.47
18-10-2010,18,10,2010,3.36
19-10-2010,19,10,2010,3.36
20-10-2010,20,10,2010,3.46
21-10-2010,21,10,2010,3.46
22-10-2010,22,10,2010,3.19
25-10-2010,25,10,2010,3.18
26-10-2010,26,10,2010,3.28
27-10-2010,27,10,2010,3.37
28-10-2010,28,10,2010,3.36
29-10-2010,29,10,2010,3.36
01-11-2010,1,11,2010,3.42
02-11-2010,2,11,2010,3.2
03-11-2010,3,11,2010,3.35
04-11-2010,4,11,2010,3.53
05-11-2010,5,11,2010,3.47
08-11-2010,8,11,2010,3.49
09-11-2010,9,11,2010,3.76
10-11-2010,10,11,2010,4
11-11-2010,11,11,2010,3.73
12-11-2010,12,11,2010,3.5
15-11-2010,15,11,2010,3.56
16-11-2010,16,11,2010,3.66
17-11-2010,17,11,2010,3.77
18-11-2010,18,11,2010,3.89
19-11-2010,19,11,2010,3.79
22-11-2010,22,11,2010,4.02
23-11-2010,23,11,2010,3.93
24-11-2010,24,11,2010,3.82
26-11-2010,26,11,2010,3.82
